iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
129,5/9/2012 12:00,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585,0.396226415,0.603773585
130,5/10/2012 12:00,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566,0.391509434,0.608490566
131,5/11/2012 12:00,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547,0.386792453,0.613207547
132,5/12/2012 12:00,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528,0.382075472,0.617924528
133,5/13/2012 12:00,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509,0.377358491,0.622641509
134,5/14/2012 12:00,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491,0.372641509,0.627358491
135,5/15/2012 12:00,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472,0.367924528,0.632075472
136,5/16/2012 12:00,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453,0.363207547,0.636792453
137,5/17/2012 12:00,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434,0.358490566,0.641509434
138,5/18/2012 12:00,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415,0.353773585,0.646226415
139,5/19/2012 12:00,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396,0.349056604,0.650943396
140,5/20/2012 12:00,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377,0.344339623,0.655660377
141,5/21/2012 12:00,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358,0.339622642,0.660377358
142,5/22/2012 12:00,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434,0.33490566,0.66509434
143,5/23/2012 12:00,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321,0.330188679,0.669811321
144,5/24/2012 12:00,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302,0.325471698,0.674528302
145,5/25/2012 12:00,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283,0.320754717,0.679245283
146,5/26/2012 12:00,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264,0.316037736,0.683962264
147,5/27/2012 12:00,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245,0.311320755,0.688679245
148,5/28/2012 12:00,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226,0.306603774,0.693396226
149,5/29/2012 12:00,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208,0.301886792,0.698113208
150,5/30/2012 12:00,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189,0.297169811,0.702830189
151,5/31/2012 12:00,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717,0.29245283,0.70754717
152,6/1/2012 12:00,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151,0.287735849,0.712264151
153,6/2/2012 12:00,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132,0.283018868,0.716981132
154,6/3/2012 12:00,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113,0.278301887,0.721698113
155,6/4/2012 12:00,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094,0.273584906,0.726415094
156,6/5/2012 12:00,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075,0.268867925,0.731132075
157,6/6/2012 12:00,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057,0.264150943,0.735849057
158,6/7/2012 12:00,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038,0.259433962,0.740566038
159,6/8/2012 12:00,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019,0.254716981,0.745283019
160,6/9/2012 12:00,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75
161,6/10/2012 12:00,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981,0.245283019,0.754716981
162,6/11/2012 12:00,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962,0.240566038,0.759433962
163,6/12/2012 12:00,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943,0.235849057,0.764150943
164,6/13/2012 12:00,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925,0.231132075,0.768867925
165,6/14/2012 12:00,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906,0.226415094,0.773584906
166,6/15/2012 12:00,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887,0.221698113,0.778301887
167,6/16/2012 12:00,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868,0.216981132,0.783018868
168,6/17/2012 12:00,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849,0.212264151,0.787735849
169,6/18/2012 12:00,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283,0.20754717,0.79245283
170,6/19/2012 12:00,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811,0.202830189,0.797169811
171,6/20/2012 12:00,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792,0.198113208,0.801886792
